IterationNo,Year,Category,IsGranted,MovieTitle,ReleaseDate,FName,MName,LName
91,2019,Best Animated Feature Film,0,Ralph Breaks the Internet,2018-11-05,Rich,,Moore
91,2019,Best Foreign Language Film,1,Roma,2018-08-30,Alfonso,,Cuar?n
91,2019,Best Foreign Language Film,0,Capernaum,2018-05-17,Nadine,,Labaki
91,2019,Best Foreign Language Film,0,Cold War,2018-05-10,Pawe?,,Pawlikowski
91,2019,Best Foreign Language Film,0,Never Look Away,2018-09-04,Florian,Henckel,von
91,2019,Best Foreign Language Film,0,Shoplifters,2018-05-15,Hirokazu,,Kore-eda
91,2019,Best Documentary (Feature),1,Free Solo,2018-08-31,Elizabeth,Chai,Vasarhelyi
91,2019,Best Documentary (Feature),0,"Hale County This Morning, This Evening",2018-01-19,RaMell,,Ross
91,2019,Best Documentary (Feature),0,Minding the Gap,2018-01-21,Bing,,Liu
91,2019,Best Documentary (Feature),0,Of Fathers and Sons,2017-11-17,\N,,\N
91,2019,Best Documentary (Feature),0,RBG,2018-01-21,Betsy,,West
91,2019,Best Documentary (Short Subject),1,Period. End of Sentence.,2018-04-05,Rob,,Epstein
91,2019,Best Documentary (Short Subject),0,Black Sheep,2018-05-01,\N,,\N
91,2019,Best Documentary (Short Subject),0,End Game,2018-01-21,Rob,,Epstein
91,2019,Best Documentary (Short Subject),0,Lifeboat,2018-08-01,\N,,\N
91,2019,Best Documentary (Short Subject),0,A Night at the Garden,2017-01-01,Marshall,,Curry
91,2019,Best Short Film (Live Action),1,Skin,2018-08-23,Guy,,Nattiv
91,2019,Best Short Film (Live Action),0,Detainment,2018-05-01,\N,,\N
91,2019,Best Short Film (Live Action),0,Fauve,2018-01-19,\N,,\N
91,2019,Best Short Film (Live Action),0,Marguerite,2017-11-12,Marianne,,Farley
91,2019,Best Short Film (Live Action),0,Mother,2017-03-17,Rodrigo,,Sorogoyen
91,2019,Best Short Film (Animated),1,Bao,2018-04-21,Domee,,Shi
91,2019,Best Short Film (Animated),0,Animal Behaviour,2018-06-11,Alison,,Snowden
91,2019,Best Short Film (Animated),0,Late Afternoon,2017-07-15,\N,,\N
91,2019,Best Short Film (Animated),0,One Small Step,2018-06-25,\N,,\N
91,2019,Best Short Film (Animated),0,Weekends,2017-10-18,\N,,\N
91,2019,Best Music (Original Score),1,Black Panther,2018-01-29,Ludwig,,G?ransson
91,2019,Best Music (Original Score),0,BlacKkKlansman,2018-05-14,Terence,,Blanchard
91,2019,Best Music (Original Score),0,If Beale Street Could Talk,2018-09-09,Nicholas,,Britell
91,2019,Best Music (Original Score),0,Isle of Dogs,2018-02-15,Alexandre,,Desplat
91,2019,Best Music (Original Score),0,Mary Poppins Returns,2018-11-29,Marc,,Shaiman
91,2019,Best Music (Original Song),1,A Star Is Born,2018-08-31,Lady,,Gaga
91,2019,Best Music (Original Song),0,Black Panther,2018-01-29,Sounwave,,Unknown
91,2019,Best Music (Original Song),0,RBG,2018-01-21,Diane,,Warren
91,2019,Best Music (Original Song),0,Mary Poppins Returns,2018-11-29,Marc,,Shaiman
91,2019,Best Music (Original Song),0,The Ballad of Buster Scruggs,2018-08-31,David,,Rawlings
91,2019,Best Sound Editing,1,Bohemian Rhapsody,2018-10-23,Nina,,Hartstone
91,2019,Best Sound Editing,0,Black Panther,2018-01-29,Steve,,Boeddeker
91,2019,Best Sound Editing,0,First Man,2018-08-29,\N,,\N
91,2019,Best Sound Editing,0,A Quiet Place,2018-03-09,Ethan,Van,der
91,2019,Best Sound Editing,0,Roma,2018-08-30,Sergio,,D?az
91,2019,Best Sound Mixing,1,Bohemian Rhapsody,2018-10-23,Paul,,Massey
91,2019,Best Sound Mixing,0,Black Panther,2018-01-29,Steve,,Boeddeker
91,2019,Best Sound Mixing,0,First Man,2018-08-29,Jon,,Taylor
91,2019,Best Sound Mixing,0,Roma,2018-08-30,Jos?,Antonio,Garcia
91,2019,Best Sound Mixing,0,A Star Is Born,2018-08-31,Tom,,Ozanich
91,2019,Best Production Design,1,Black Panther,2018-01-29,Hannah,,Beachler
91,2019,Best Production Design,0,The Favourite,2018-08-30,\N,,\N
91,2019,Best Production Design,0,First Man,2018-08-29,Nathan,,Crowley
91,2019,Best Production Design,0,Mary Poppins Returns,2018-11-29,John,,Myhre
91,2019,Best Production Design,0,Roma,2018-08-30,Eugenio,,Caballero
91,2019,Best Cinematography,1,Roma,2018-08-30,Alfonso,,Cuar?n
91,2019,Best Cinematography,0,Cold War,2018-05-10,?ukasz,,?al
91,2019,Best Cinematography,0,The Favourite,2018-08-30,Robbie,,Ryan
91,2019,Best Cinematography,0,Never Look Away,2018-09-04,Caleb,,Deschanel
91,2019,Best Cinematography,0,A Star Is Born,2018-08-31,Matthew,,Libatique
91,2019,Best Makeup and Hairstyling,1,Vice,2018-12-11,Greg,,Cannom
91,2019,Best Makeup and Hairstyling,0,Border,2018-05-10,G?ran,,Lundstr?m
91,2019,Best Makeup and Hairstyling,0,Mary Queen of Scots,2018-11-15,Jenny,,Shircore
91,2019,Best Costume Design,1,Black Panther,2018-01-29,Ruth,E.,Carter
91,2019,Best Costume Design,0,The Ballad of Buster Scruggs,2018-08-31,Mary,,Zophres
91,2019,Best Costume Design,0,The Favourite,2018-08-30,Sandy,,Powell
91,2019,Best Costume Design,0,Mary Poppins Returns,2018-11-29,\N,,\N
91,2019,Best Costume Design,0,Mary Queen of Scots,2018-11-15,Alexandra,,Byrne
91,2019,Best Film Editing,1,Bohemian Rhapsody,2018-10-23,John,,Ottman
91,2019,Best Film Editing,0,BlacKkKlansman,2018-05-14,Barry,Alexander,Brown
91,2019,Best Film Editing,0,The Favourite,2018-08-30,Yorgos,,Mavropsaridis
91,2019,Best Film Editing,0,Green Book,2018-09-11,\N,,\N
91,2019,Best Film Editing,0,Vice,2018-12-11,Hank,,Corwin
91,2019,Best Visual Effects,1,First Man,2018-08-29,Ian,,Hunter
91,2019,Best Visual Effects,0,Avengers: Infinity War,2018-04-23,Kelly,,Port
91,2019,Best Visual Effects,0,Christopher Robin,2018-07-30,Chris,,Lawrence
91,2019,Best Visual Effects,0,Ready Player One,2018-03-11,Roger,,Guyett
91,2019,Best Visual Effects,0,Solo: A Star Wars Story,2018-05-10,Rob,,Bredow
92,2020,Best Picture,1,Parasite,-----,Kwak,,Sin-ae
92,2020,Best Picture,0,Ford v Ferrari,2019-08-30,Peter,,Chernin
92,2020,Best Picture,0,The Irishman,2019-09-27,Martin,,Scorsese
92,2020,Best Picture,0,Jojo Rabbit,2019-09-08,Taika,,Waititi
92,2020,Best Picture,0,Joker,2019-08-31,Todd,,Phillips
92,2020,Best Picture,0,Little Women,2019-12-07,\N,,\N
92,2020,Best Picture,0,Marriage Story,2019-08-29,Noah,,Baumbach
92,2020,Best Picture,0,1917,2019-12-04,Sam,,Mendes
92,2020,Best Picture,0,Once Upon a Time...in Hollywood,2019-05-21,David,,Heyman
92,2020,Best Directing,1,Parasite,-----,Bong,Joon,Ho
92,2020,Best Directing,0,The Irishman,2019-09-27,Martin,,Scorsese
92,2020,Best Directing,0,Joker,2019-08-31,Todd,,Phillips
92,2020,Best Directing,0,1917,2019-12-04,Sam,,Mendes
92,2020,Best Directing,0,Once Upon a Time...in Hollywood,2019-05-21,Quentin,,Tarantino
92,2020,Best Actor in a Leading Role,1,Joker,2019-08-31,Joaquin,,Phoenix
92,2020,Best Actor in a Leading Role,0,Pain and Glory,2019-03-13,Antonio,,Banderas
92,2020,Best Actor in a Leading Role,0,Once Upon a Time...in Hollywood,2019-05-21,Leonardo,,DiCaprio
92,2020,Best Actor in a Leading Role,0,Marriage Story,2019-08-29,Adam,,Driver
92,2020,Best Actor in a Leading Role,0,The Two Popes,2019-08-31,Jonathan,,Pryce
92,2020,Best Actress in a Leading Role,1,Judy,2019-08-30,Ren?e,,Zellweger
92,2020,Best Actress in a Leading Role,0,Harriet,2019-09-10,Cynthia,,Erivo
92,2020,Best Actress in a Leading Role,0,Marriage Story,2019-08-29,Scarlett,,Johansson
92,2020,Best Actress in a Leading Role,0,Little Women,2019-12-07,Saoirse,,Ronan
92,2020,Best Actress in a Leading Role,0,Bombshell,2019-12-13,Charlize,,Theron
92,2020,Best Actor in a Supporting Role,1,Once Upon a Time...in Hollywood,2019-05-21,Brad,,Pitt
92,2020,Best Actor in a Supporting Role,0,A Beautiful Day in the Neighborhood,2019-09-07,Tom,,Hanks
92,2020,Best Actor in a Supporting Role,0,The Two Popes,2019-08-31,Anthony,,Hopkins
92,2020,Best Actor in a Supporting Role,0,The Irishman,2019-09-27,Al,,Pacino
92,2020,Best Actress in a Supporting Role,1,Marriage Story,2019-08-29,Laura,,Dern
92,2020,Best Actress in a Supporting Role,0,Richard Jewell,2019-11-20,Kathy,,Bates
92,2020,Best Actress in a Supporting Role,0,Jojo Rabbit,2019-09-08,Scarlett,,Johansson
92,2020,Best Actress in a Supporting Role,0,Little Women,2019-12-07,Florence,,Pugh
92,2020,Best Actress in a Supporting Role,0,Bombshell,2019-12-13,Margot,,Robbie
92,2020,Best Writing (Original Screenplay),1,Parasite,-----,Bong,Joon,Ho
92,2020,Best Writing (Original Screenplay),0,Knives Out,2019-09-07,Rian,,Johnson
92,2020,Best Writing (Original Screenplay),0,Marriage Story,2019-08-29,Noah,,Baumbach
92,2020,Best Writing (Original Screenplay),0,1917,2019-12-04,Sam,,Mendes
92,2020,Best Writing (Original Screenplay),0,Once Upon a Time...in Hollywood,2019-05-21,Quentin,,Tarantino
92,2020,Best Writing (Adapted Screenplay),1,Jojo Rabbit,2019-09-08,Taika,,Waititi
92,2020,Best Writing (Adapted Screenplay),0,The Irishman,2019-09-27,Steven,,Zaillian
92,2020,Best Writing (Adapted Screenplay),0,Joker,2019-08-31,Todd,,Phillips
92,2020,Best Writing (Adapted Screenplay),0,Little Women,2019-12-07,Greta,,Gerwig
92,2020,Best Writing (Adapted Screenplay),0,The Two Popes,2019-08-31,\N,,\N
92,2020,Best Animated Feature Film,1,Toy Story 4,2019-06-11,Josh,,Cooley
92,2020,Best Animated Feature Film,0,How to Train Your Dragon:The Hidden World,2019-01-03,Dean,,DeBlois
92,2020,Best Animated Feature Film,0,I Lost My Body,2019-05-17,Marc,du,Pontavice
92,2020,Best Animated Feature Film,0,Klaus,2019-11-08,Sergio,,Pablos
92,2020,Best Animated Feature Film,0,Missing Link,2019-04-05,Chris,,Butler
92,2020,Best International Feature Film,1,Parasite,-----,Bong,Joon,Ho
92,2020,Best International Feature Film,0,Corpus Christi,2019-09-02,Jan,,Komasa
92,2020,Best International Feature Film,0,Honeyland,2019-01-28,Tamara,,Kotevska
92,2020,Best International Feature Film,0,Les Mis?rables,2019-05-15,Ladj,,Ly
92,2020,Best International Feature Film,0,Pain and Glory,2019-03-13,Pedro,,Almod?var
92,2020,Best Documentary (Feature),1,American Factory,2019-01-25,Steven,,Bognar
92,2020,Best Documentary (Feature),0,The Cave,2019-09-05,Feras,,Fayyad
92,2020,Best Documentary (Feature),0,The Edge of Democracy,2019-01-24,Petra,,Costa
92,2020,Best Documentary (Feature),0,For Sama,2019-03-11,Waad,,Al-Kateab
92,2020,Best Documentary (Feature),0,Honeyland,2019-01-28,Ljubomir,,Stefanov
92,2020,Best Documentary (Short Subject),1,Learning to Skateboard in a Warzone,2019-04-28,Elena,,Andreicheva
92,2020,Best Documentary (Short Subject),0,In the Absence,-----,\N,,\N
92,2020,Best Documentary (Short Subject),0,Life Overtakes Me,2019-04-07,Kristine,,Samuelson
92,2020,Best Documentary (Short Subject),0,St. Louis Superman,2019-02-20,Smriti,,Mundhra
92,2020,Best Documentary (Short Subject),0,Walk Run Cha-Cha,-----,\N,,\N
92,2020,Best Short Film (Live Action),1,The Neighbors' Window,2019-04-26,Marshall,,Curry
92,2020,Best Short Film (Live Action),0,Brotherhood,2018-09-07,\N,,\N
92,2020,Best Short Film (Live Action),0,Nefta Football Club,2018-10-24,Yves,,Piat
92,2020,Best Short Film (Live Action),0,A Sister,2018-10-01,\N,,\N
92,2020,Best Short Film (Animated),1,Hair Love,2019-08-14,Matthew,A.,Cherry
92,2020,Best Short Film (Animated),0,Daughter,2019-06-12,\N,,\N
92,2020,Best Short Film (Animated),0,Kitbull,2019-01-18,Rosana,,Sullivan
92,2020,Best Short Film (Animated),0,M?morable,2019-06-11,\N,,\N
92,2020,Best Short Film (Animated),0,Sister,2018-06-15,Siqi,,Song
92,2020,Best Music (Original Score),1,Joker,2019-08-31,Hildur,,Gu?nad?ttir
92,2020,Best Music (Original Score),0,Little Women,2019-12-07,Alexandre,,Desplat
92,2020,Best Music (Original Score),0,Marriage Story,2019-08-29,Randy,,Newman
92,2020,Best Music (Original Score),0,1917,2019-12-04,Thomas,,Newman
92,2020,Best Music (Original Score),0,Star Wars: The Rise of Skywalker,2019-12-16,John,,Williams
92,2020,Best Music (Original Song),1,Rocketman,2019-05-16,Elton,,John
92,2020,Best Music (Original Song),0,Toy Story 4,2019-06-11,Randy,,Newman
92,2020,Best Music (Original Song),0,Breakthrough,2019-03-20,Diane,,Warren
92,2020,Best Music (Original Song),0,Frozen 2,2019-11-07,Kristen,,Anderson-Lopez
92,2020,Best Music (Original Song),0,Harriet,2019-09-10,Cynthia,,Erivo
92,2020,Best Sound Editing,1,Ford v Ferrari,2019-08-30,Donald,,Sylvester
92,2020,Best Sound Editing,0,Joker,2019-08-31,Alan,Robert,Murray
92,2020,Best Sound Editing,0,1917,2019-12-04,Oliver,,Tarney
92,2020,Best Sound Editing,0,Once Upon a Time...in Hollywood,2019-05-21,Wylie,,Stateman
92,2020,Best Sound Editing,0,Star Wars: The Rise of Skywalker,2019-12-16,Matthew,,Wood
92,2020,Best Sound Mixing,1,1917,2019-12-04,Mark,,Taylor
92,2020,Best Sound Mixing,0,Ad Astra,2019-08-29,Gary,,Rydstrom
92,2020,Best Sound Mixing,0,Ford v Ferrari,2019-08-30,Paul,,Massey
92,2020,Best Sound Mixing,0,Joker,2019-08-31,Tom,,Ozanich
92,2020,Best Sound Mixing,0,Once Upon a Time...in Hollywood,2019-05-21,Michael,,Minkler
92,2020,Best Production Design,1,Once Upon a Time...in Hollywood,2019-05-21,Nancy,,Haigh
92,2020,Best Production Design,0,The Irishman,2019-09-27,Regina,,Graves
92,2020,Best Production Design,0,Jojo Rabbit,2019-09-08,Nora,,Sopkov?
92,2020,Best Production Design,0,1917,2019-12-04,Dennis,,Gassner
92,2020,Best Production Design,0,Parasite,-----,Lee,,Ha-jun
92,2020,Best Cinematography,1,1917,2019-12-04,Roger,,Deakins
92,2020,Best Cinematography,0,The Irishman,2019-09-27,Rodrigo,,Prieto
92,2020,Best Cinematography,0,Joker,2019-08-31,Lawrence,,Sher
92,2020,Best Cinematography,0,The Lighthouse,2019-05-19,Jarin,,Blaschke
92,2020,Best Cinematography,0,Once Upon a Time...in Hollywood,2019-05-21,Robert,,Richardson
92,2020,Best Makeup and Hairstyling,1,Bombshell,2019-12-13,Kazu,,Hiro
92,2020,Best Makeup and Hairstyling,0,Joker,2019-08-31,Nicki,,Ledermann
92,2020,Best Makeup and Hairstyling,0,Judy,2019-08-30,Jeremy,,Woodhead
92,2020,Best Makeup and Hairstyling,0,Maleficent: Mistress of Evil,2019-09-30,Paul,,Gooch
92,2020,Best Makeup and Hairstyling,0,1917,2019-12-04,Naomi,,Donne
92,2020,Best Costume Design,1,Little Women,2019-12-07,Jacqueline,,Durran
92,2020,Best Costume Design,0,The Irishman,2019-09-27,Sandy,,Powell
92,2020,Best Costume Design,0,Jojo Rabbit,2019-09-08,Mayes,C.,Rubeo
92,2020,Best Costume Design,0,Joker,2019-08-31,Mark,,Bridges
92,2020,Best Costume Design,0,Once Upon a Time...in Hollywood,2019-05-21,Arianne,,Phillips
92,2020,Best Film Editing,1,Ford v Ferrari,2019-08-30,Andrew,,Buckland
92,2020,Best Film Editing,0,The Irishman,2019-09-27,Thelma,,Schoonmaker
92,2020,Best Film Editing,0,Jojo Rabbit,2019-09-08,Tom,,Eagles
92,2020,Best Film Editing,0,Joker,2019-08-31,Jeff,,Groth
92,2020,Best Film Editing,0,Parasite,-----,Yang,,Jin-mo
92,2020,Best Visual Effects,1,1917,2019-12-04,Guillaume,,Rocheron
92,2020,Best Visual Effects,0,Avengers: Endgame,2019-04-22,Russell,,Earl
92,2020,Best Visual Effects,0,The Irishman,2019-09-27,Pablo,,Helman
92,2020,Best Visual Effects,0,The Lion King,2019-07-09,Andrew,R.,Jones
92,2020,Best Visual Effects,0,Star Wars: The Rise of Skywalker,2019-12-16,Roger,,Guyett
93,2021,Best Picture,1,Nomadland,2020-09-11,Mollye,,Asher
93,2021,Best Picture,0,The Father,2020-01-27,Philippe,,Carcassonne
93,2021,Best Picture,0,Judas and the Black Messiah,2021-02-01,Ryan,,Coogler
93,2021,Best Picture,0,Mank,2020-11-13,Ce?n,,Chaffin
93,2021,Best Picture,0,Minari,2020-01-26,Christina,,Oh
93,2021,Best Picture,0,Promising Young Woman,2020-01-25,Emerald,,Fennell
93,2021,Best Picture,0,Sound of Metal,2019-09-06,\N,,\N
93,2021,Best Picture,0,The Trial of the Chicago 7,2020-09-25,\N,,\N
93,2021,Best Directing,1,Nomadland,2020-09-11,Chlo?,,Zhao
93,2021,Best Directing,0,Another Round,2020-09-12,Thomas,,Vinterberg
93,2021,Best Directing,0,Mank,2020-11-13,David,,Fincher
93,2021,Best Directing,0,Minari,2020-01-26,Lee,Isaac,Chung
93,2021,Best Directing,0,Promising Young Woman,2020-01-25,Emerald,,Fennell
93,2021,Best Actor in a Leading Role,1,The Father,2020-01-27,Anthony,,Hopkins
93,2021,Best Actor in a Leading Role,0,Sound of Metal,2019-09-06,Riz,,Ahmed
93,2021,Best Actor in a Leading Role,0,Ma Rainey's Black Bottom,2020-11-25,Chadwick,,Boseman
93,2021,Best Actor in a Leading Role,0,Mank,2020-11-13,Gary,,Oldman
93,2021,Best Actor in a Leading Role,0,Minari,2020-01-26,Steven,,Yeun
93,2021,Best Actress in a Leading Role,1,Nomadland,2020-09-11,Frances,,McDormand
93,2021,Best Actress in a Leading Role,0,Ma Rainey's Black Bottom,2020-11-25,Viola,,Davis
93,2021,Best Actress in a Leading Role,0,The United States vs. Billie Holiday,2021-02-26,Andra,,Day
93,2021,Best Actress in a Leading Role,0,Pieces of a Woman,2020-09-04,Vanessa,,Kirby
93,2021,Best Actress in a Leading Role,0,Promising Young Woman,2020-01-25,Carey,,Mulligan
93,2021,Best Actor in a Supporting Role,1,Judas and the Black Messiah,2021-02-01,Daniel,,Kaluuya
93,2021,Best Actor in a Supporting Role,0,The Trial of the Chicago 7,2020-09-25,Sacha,Baron,Cohen
93,2021,Best Actor in a Supporting Role,0,One Night in Miami...,2020-09-07,Leslie,Odom,Jr.
93,2021,Best Actor in a Supporting Role,0,Sound of Metal,2019-09-06,Paul,,Raci
93,2021,Best Actor in a Supporting Role,0,Judas and the Black Messiah,2021-02-01,LaKeith,,Stanfield
93,2021,Best Actress in a Supporting Role,1,Minari,2020-01-26,Youn,,Yuh-jung
93,2021,Best Actress in a Supporting Role,0,Borat Subsequent Moviefilm: Delivery of Prodigious Bribe to American Regime for Make Benefit Once Glorious Nation of Kazakhstan,2020-10-23,Maria,,Bakalova
93,2021,Best Actress in a Supporting Role,0,Hillbilly Elegy,2020-11-11,Glenn,,Close
93,2021,Best Actress in a Supporting Role,0,The Father,2020-01-27,Olivia,,Colman
93,2021,Best Actress in a Supporting Role,0,Mank,2020-11-13,Amanda,,Seyfried
93,2021,Best Writing (Original Screenplay),1,Promising Young Woman,2020-01-25,Emerald,,Fennell
93,2021,Best Writing (Original Screenplay),0,Judas and the Black Messiah,2021-02-01,Shaka,,King
93,2021,Best Writing (Original Screenplay),0,Minari,2020-01-26,Lee,Isaac,Chung
93,2021,Best Writing (Original Screenplay),0,Sound of Metal,2019-09-06,Darius,,Marder
93,2021,Best Writing (Original Screenplay),0,The Trial of the Chicago 7,2020-09-25,\N,,\N
93,2021,Best Writing (Adapted Screenplay),1,The Father,2020-01-27,Christopher,,Hampton
93,2021,Best Writing (Adapted Screenplay),0,Borat Subsequent Moviefilm: Delivery of Prodigious Bribe to American Regime for Make Benefit Once Glorious Nation of Kazakhstan,2020-10-23,Sacha,Baron,Cohen
93,2021,Best Writing (Adapted Screenplay),0,Nomadland,2020-09-11,Chlo?,,Zhao
93,2021,Best Writing (Adapted Screenplay),0,One Night in Miami...,2020-09-07,Kemp,,Powers
93,2021,Best Writing (Adapted Screenplay),0,The White Tiger,2021-01-06,Ramin,,Bahrani
93,2021,Best Animated Feature Film,1,Soul,2020-10-11,Pete,,Docter
93,2021,Best Animated Feature Film,0,Onward,2020-02-21,Dan,,Scanlon
93,2021,Best Animated Feature Film,0,Over the Moon,2020-10-17,Glen,,Keane
93,2021,Best Animated Feature Film,0,A Shaun the Sheep Movie: Farmageddon,2019-09-22,Will,,Becher
93,2021,Best Animated Feature Film,0,Wolfwalkers,2020-09-12,Tomm,,Moore
93,2021,Best International Feature Film,1,Another Round,2020-09-12,Thomas,,Vinterberg
93,2021,Best International Feature Film,0,Better Days,2019-10-25,Derek,,Tsang
93,2021,Best International Feature Film,0,Collective,2019-09-04,Alexander,,Nanau
93,2021,Best International Feature Film,0,The Man Who Sold His Skin,2020-09-04,Kaouther,Ben,Hania
93,2021,Best International Feature Film,0,"Quo Vadis, Aida?",2020-09-03,Jasmila,,?bani?
93,2021,Best Documentary (Feature),1,My Octopus Teacher,2020-09-04,Craig,,Foster
93,2021,Best Documentary (Feature),0,Collective,2019-09-04,Alexander,,Nanau
93,2021,Best Documentary (Feature),0,Crip Camp,2020-01-23,\N,,\N
93,2021,Best Documentary (Feature),0,The Mole Agent,2020-01-25,Maite,,Alberdi
93,2021,Best Documentary (Feature),0,Time,2020-01-25,Garrett,,Bradley
93,2021,Best Documentary (Short Subject),1,Colette,2020-02-16,Alice,,Doyard
93,2021,Best Documentary (Short Subject),0,A Concerto Is a Conversation,2021-01-28,Ben,,Proudfoot
93,2021,Best Documentary (Short Subject),0,Do Not Split,2020-01-24,\N,,\N
93,2021,Best Documentary (Short Subject),0,Hunger Ward,2020-11-11,\N,,\N
93,2021,Best Documentary (Short Subject),0,A Love Song for Latasha,2019-04-01,Sophia,Nahli,Allison
93,2021,Best Short Film (Live Action),1,Two Distant Strangers,2020-11-20,Martin,Desmond,Roe
93,2021,Best Short Film (Live Action),0,Feeling Through,2019-12-03,\N,,\N
93,2021,Best Short Film (Live Action),0,The Letter Room,2020-11-09,Elvira,,Lind
93,2021,Best Short Film (Live Action),0,The Present,2020-02-02,Farah,,Nabulsi
93,2021,Best Short Film (Live Action),0,White Eye,2019-10-01,\N,,\N
93,2021,Best Short Film (Animated),1,If Anything Happens I Love You,2020-11-20,Will,,McCormack
93,2021,Best Short Film (Animated),0,Burrow,2020-12-25,Madeline,,Sharafian
94,2022,Best Picture,1,CODA,2021-01-28,Philippe,,Rousselet
94,2022,Best Picture,0,Belfast,2021-09-02,Kenneth,,Branagh
